file,time,class,n_valid_pixels,n_disagree_pixels,fraction_disagree_all_pixels,n_either_positive,n_both_positive,fraction_agreement_given_positive_union,fraction_disagreement_given_positive_union
2021-05-26T07:00:00.000000000.nc,2021-05-26T07:00:00.000000000,Atmospheric River (AR),1038240,71438,0.0688068269378949,120976,49538,0.4094861790768417,0.5905138209231583
2021-05-26T21:00:00.000000000.nc,2021-05-26T21:00:00.000000000,Atmospheric River (AR),1038240,61405,0.05914335799044537,128932,67527,0.5237411969099991,0.4762588030900009
2021-05-29T16:00:00.000000000.nc,2021-05-29T16:00:00.000000000,Atmospheric River (AR),1038240,54194,0.05219795037756203,121269,67075,0.5531092035062547,0.4468907964937453
2021-05-30T07:00:00.000000000.nc,2021-05-30T07:00:00.000000000,Atmospheric River (AR),1038240,31757,0.030587340114039144,64262,32505,0.5058199246833276,0.49418007531667235
2021-05-31T23:00:00.000000000.nc,2021-05-31T23:00:00.000000000,Atmospheric River (AR),1038240,69698,0.06713091385421482,126120,56422,0.4473675864256264,0.5526324135743736
2021-06-03T07:00:00.000000000.nc,2021-06-03T07:00:00.000000000,Atmospheric River (AR),1038240,72359,0.06969390507011866,122588,50229,0.4097383104382158,0.5902616895617842
2021-06-03T11:00:00.000000000.nc,2021-06-03T11:00:00.000000000,Atmospheric River (AR),1038240,26971,0.025977615965480042,52740,25769,0.4886044747819492,0.5113955252180508
2021-06-04T03:00:00.000000000.nc,2021-06-04T03:00:00.000000000,Atmospheric River (AR),1038240,53292,0.0513291724456773,105846,52554,0.4965138030723882,0.5034861969276118
2021-06-06T14:00:00.000000000.nc,2021-06-06T14:00:00.000000000,Atmospheric River (AR),1038240,62168,0.05987825550932347,116038,53870,0.46424447163860116,0.5357555283613988
2021-06-07T15:00:00.000000000.nc,2021-06-07T15:00:00.000000000,Atmospheric River (AR),1038240,39614,0.038154954538449685,59247,19633,0.33137542829172784,0.6686245717082722
2021-06-12T17:00:00.000000000.nc,2021-06-12T17:00:00.000000000,Atmospheric River (AR),1038240,74632,0.07188318693173062,111403,36771,0.3300719011157689,0.6699280988842311
2021-06-13T01:00:00.000000000.nc,2021-06-13T01:00:00.000000000,Atmospheric River (AR),1038240,26863,0.02587359377407921,57337,30474,0.5314892652214103,0.46851073477858973
2021-06-14T07:00:00.000000000.nc,2021-06-14T07:00:00.000000000,Atmospheric River (AR),1038240,71611,0.06897345507782401,106591,34980,0.32817029580358564,0.6718297041964143
2021-06-14T22:00:00.000000000.nc,2021-06-14T22:00:00.000000000,Atmospheric River (AR),1038240,59933,0.057725574048389586,103997,44064,0.4237045299383636,0.5762954700616364
2021-06-16T05:00:00.000000000.nc,2021-06-16T05:00:00.000000000,Atmospheric River (AR),1038240,56279,0.054206156572661424,125870,69591,0.5528799555096529,0.4471200444903472
2021-06-16T13:00:00.000000000.nc,2021-06-16T13:00:00.000000000,Atmospheric River (AR),1038240,55726,0.05367352442595161,100081,44355,0.4431910152776251,0.5568089847223748
2021-06-16T23:00:00.000000000.nc,2021-06-16T23:00:00.000000000,Atmospheric River (AR),1038240,41570,0.04003891200493142,88192,46622,0.5286420537010159,0.47135794629898403
2021-06-22T19:00:00.000000000.nc,2021-06-22T19:00:00.000000000,Atmospheric River (AR),1038240,71147,0.068526544922176,107455,36308,0.33789027965194735,0.6621097203480527
2021-06-23T21:00:00.000000000.nc,2021-06-23T21:00:00.000000000,Atmospheric River (AR),1038240,49036,0.0472299275697334,88602,39566,0.446558768425092,0.553441231574908
2021-06-25T10:00:00.000000000.nc,2021-06-25T10:00:00.000000000,Atmospheric River (AR),1038240,50438,0.04858028972106642,92941,42503,0.4573116278068882,0.5426883721931117
2021-06-26T08:00:00.000000000.nc,2021-06-26T08:00:00.000000000,Atmospheric River (AR),1038240,84604,0.08148790260440746,133734,49130,0.3673710499947657,0.6326289500052342
2021-06-30T00:00:00.000000000.nc,2021-06-30T00:00:00.000000000,Atmospheric River (AR),1038240,54554,0.052544691015564804,80139,25585,0.31925778959058637,0.6807422104094136
2021-07-01T22:00:00.000000000.nc,2021-07-01T22:00:00.000000000,Atmospheric River (AR),1038240,15779,0.01519783479734936,32080,16301,0.5081359102244389,0.4918640897755611
2021-07-02T03:00:00.000000000.nc,2021-07-02T03:00:00.000000000,Atmospheric River (AR),1038240,49337,0.04751984126984127,80362,31025,0.38606555337099624,0.6139344466290038
2021-07-02T09:00:00.000000000.nc,2021-07-02T09:00:00.000000000,Atmospheric River (AR),1038240,70303,0.06771363075974726,129625,59322,0.45764320154291227,0.5423567984570877
2021-07-03T01:00:00.000000000.nc,2021-07-03T01:00:00.000000000,Atmospheric River (AR),1038240,58939,0.056768184620126366,104651,45712,0.43680423502881005,0.56319576497119
2021-07-05T16:00:00.000000000.nc,2021-07-05T16:00:00.000000000,Atmospheric River (AR),1038240,41317,0.039795230389890586,64523,23206,0.3596546967747935,0.6403453032252066
2021-07-05T22:00:00.000000000.nc,2021-07-05T22:00:00.000000000,Atmospheric River (AR),1038240,41684,0.040148713206965635,71122,29438,0.41390849526166307,0.5860915047383369
2021-07-06T11:00:00.000000000.nc,2021-07-06T11:00:00.000000000,Atmospheric River (AR),1038240,80443,0.07748015873015873,115286,34843,0.3022309734052704,0.6977690265947296
2021-07-08T03:00:00.000000000.nc,2021-07-08T03:00:00.000000000,Atmospheric River (AR),1038240,104763,0.1009044151641239,143822,39059,0.27157875707471735,0.7284212429252827
2021-07-09T05:00:00.000000000.nc,2021-07-09T05:00:00.000000000,Atmospheric River (AR),1038240,78602,0.0757069656341501,134795,56193,0.4168774806187173,0.5831225193812827
2021-07-11T00:00:00.000000000.nc,2021-07-11T00:00:00.000000000,Atmospheric River (AR),1038240,34785,0.03350381414701803,68217,33432,0.49008311711157043,0.5099168828884296
2021-07-11T13:00:00.000000000.nc,2021-07-11T13:00:00.000000000,Atmospheric River (AR),1038240,34447,0.03317826321467098,61613,27166,0.44091344359144985,0.5590865564085501
2021-07-15T07:00:00.000000000.nc,2021-07-15T07:00:00.000000000,Atmospheric River (AR),1038240,45723,0.04403895053166898,92909,47186,0.5078732953750444,0.4921267046249556
2021-07-17T11:00:00.000000000.nc,2021-07-17T11:00:00.000000000,Atmospheric River (AR),1038240,65307,0.06290164123901988,116828,51521,0.44099873318040195,0.559001266819598
2021-07-18T02:00:00.000000000.nc,2021-07-18T02:00:00.000000000,Atmospheric River (AR),1038240,16867,0.016245762058868855,36843,19976,0.542192546752436,0.457807453247564
2021-07-18T08:00:00.000000000.nc,2021-07-18T08:00:00.000000000,Atmospheric River (AR),1038240,34673,0.03339593928186161,74815,40142,0.5365501570540667,0.4634498429459333
2021-07-18T21:00:00.000000000.nc,2021-07-18T21:00:00.000000000,Atmospheric River (AR),1038240,62342,0.06004584681769148,87861,25519,0.29044741125186374,0.7095525887481363
2021-07-20T22:00:00.000000000.nc,2021-07-20T22:00:00.000000000,Atmospheric River (AR),1038240,107540,0.10357913391893975,154281,46741,0.30296018304263,0.6970398169573699
2021-07-21T03:00:00.000000000.nc,2021-07-21T03:00:00.000000000,Atmospheric River (AR),1038240,80326,0.07736746802280783,123858,43532,0.3514670025351612,0.6485329974648387
2021-07-23T00:00:00.000000000.nc,2021-07-23T00:00:00.000000000,Atmospheric River (AR),1038240,28145,0.027108375712744645,51621,23476,0.45477615699037216,0.5452238430096279
2021-07-24T14:00:00.000000000.nc,2021-07-24T14:00:00.000000000,Atmospheric River (AR),1038240,52792,0.050847588226229,80441,27649,0.3437177558707624,0.6562822441292375
2021-07-27T17:00:00.000000000.nc,2021-07-27T17:00:00.000000000,Atmospheric River (AR),1038240,48972,0.047168284789644015,90135,41163,0.4566816442003661,0.5433183557996338
2021-07-29T02:00:00.000000000.nc,2021-07-29T02:00:00.000000000,Atmospheric River (AR),1038240,73752,0.07103559870550162,114206,40454,0.3542195681487838,0.6457804318512163
2021-07-31T22:00:00.000000000.nc,2021-07-31T22:00:00.000000000,Atmospheric River (AR),1038240,57043,0.05494201725997842,97109,40066,0.4125879166709574,0.5874120833290426
2021-08-02T17:00:00.000000000.nc,2021-08-02T17:00:00.000000000,Atmospheric River (AR),1038240,57130,0.05502581291416243,105776,48646,0.4598963848131901,0.5401036151868098
2021-08-03T04:00:00.000000000.nc,2021-08-03T04:00:00.000000000,Atmospheric River (AR),1038240,65375,0.06296713669286484,96566,31191,0.3230018847213305,0.6769981152786695
2021-08-03T05:00:00.000000000.nc,2021-08-03T05:00:00.000000000,Atmospheric River (AR),1038240,36315,0.03497746185852982,77666,41351,0.5324208791491772,0.46757912085082276
2021-08-06T17:00:00.000000000.nc,2021-08-06T17:00:00.000000000,Atmospheric River (AR),1038240,108949,0.10493623824934505,151106,42157,0.27898958347120567,0.7210104165287944
2021-08-06T20:00:00.000000000.nc,2021-08-06T20:00:00.000000000,Atmospheric River (AR),1038240,56318,0.0542437201417784,93394,37076,0.3969848170117995,0.6030151829882006
2021-08-08T01:00:00.000000000.nc,2021-08-08T01:00:00.000000000,Atmospheric River (AR),1038240,34618,0.0333429650177223,57197,22579,0.3947584663531304,0.6052415336468696
2021-08-08T07:00:00.000000000.nc,2021-08-08T07:00:00.000000000,Atmospheric River (AR),1038240,58204,0.05606025581753737,84237,26033,0.3090447190664435,0.6909552809335565
2021-08-08T09:00:00.000000000.nc,2021-08-08T09:00:00.000000000,Atmospheric River (AR),1038240,41300,0.03977885652642934,66163,24863,0.3757840484863141,0.6242159515136859
2021-08-11T06:00:00.000000000.nc,2021-08-11T06:00:00.000000000,Atmospheric River (AR),1038240,46811,0.04508687779318847,78651,31840,0.40482638491564,0.5951736150843601
2021-08-13T20:00:00.000000000.nc,2021-08-13T20:00:00.000000000,Atmospheric River (AR),1038240,44243,0.04261346124210202,109145,64902,0.5946401575885291,0.405359842411471
2021-08-17T07:00:00.000000000.nc,2021-08-17T07:00:00.000000000,Atmospheric River (AR),1038240,49134,0.04732431807674526,71039,21905,0.3083517504469376,0.6916482495530624
2021-08-18T16:00:00.000000000.nc,2021-08-18T16:00:00.000000000,Atmospheric River (AR),1038240,78935,0.07602770072430266,128670,49735,0.3865314370094039,0.613468562990596
2021-08-21T09:00:00.000000000.nc,2021-08-21T09:00:00.000000000,Atmospheric River (AR),1038240,49838,0.04800238865772846,70374,20536,0.2918123170489101,0.7081876829510899
2021-08-22T15:00:00.000000000.nc,2021-08-22T15:00:00.000000000,Atmospheric River (AR),1038240,29788,0.028690861457851748,59792,30004,0.5018062617072518,0.4981937382927482
2021-08-25T12:00:00.000000000.nc,2021-08-25T12:00:00.000000000,Atmospheric River (AR),1038240,45826,0.04413815688087533,81674,35848,0.43891568920341845,0.5610843107965815
2021-08-27T03:00:00.000000000.nc,2021-08-27T03:00:00.000000000,Atmospheric River (AR),1038240,36985,0.03562278471259054,72841,35856,0.49225024368144316,0.5077497563185569
2021-09-01T12:00:00.000000000.nc,2021-09-01T12:00:00.000000000,Atmospheric River (AR),1038240,38706,0.037280397595931575,95450,56744,0.5944892613933996,0.4055107386066003
2021-09-02T19:00:00.000000000.nc,2021-09-02T19:00:00.000000000,Atmospheric River (AR),1038240,46057,0.04436064879026044,92476,46419,0.5019572645875686,0.4980427354124313
2021-09-06T20:00:00.000000000.nc,2021-09-06T20:00:00.000000000,Atmospheric River (AR),1038240,59065,0.056889543843427336,96878,37813,0.3903156547410145,0.6096843452589855
2021-09-10T03:00:00.000000000.nc,2021-09-10T03:00:00.000000000,Atmospheric River (AR),1038240,72066,0.06941169671752195,129026,56960,0.4414614108784276,0.5585385891215724
2021-09-10T17:00:00.000000000.nc,2021-09-10T17:00:00.000000000,Atmospheric River (AR),1038240,71188,0.06856603482817075,131213,60025,0.45746229413244116,0.5425377058675589
2021-09-12T04:00:00.000000000.nc,2021-09-12T04:00:00.000000000,Atmospheric River (AR),1038240,68712,0.06618122977346279,109415,40703,0.3720056664991089,0.6279943335008911
2021-09-13T15:00:00.000000000.nc,2021-09-13T15:00:00.000000000,Atmospheric River (AR),1038240,91970,0.08858260132531977,119557,27587,0.23074349473472905,0.769256505265271
2021-09-19T06:00:00.000000000.nc,2021-09-19T06:00:00.000000000,Atmospheric River (AR),1038240,60478,0.058250500847588225,104506,44028,0.42129638489656096,0.578703615103439
2021-09-23T10:00:00.000000000.nc,2021-09-23T10:00:00.000000000,Atmospheric River (AR),1038240,22796,0.021956387733086762,59153,36357,0.6146264771017531,0.38537352289824695
2021-09-24T12:00:00.000000000.nc,2021-09-24T12:00:00.000000000,Atmospheric River (AR),1038240,40869,0.03936373092926491,74770,33901,0.45340377156613615,0.5465962284338638
2021-09-25T02:00:00.000000000.nc,2021-09-25T02:00:00.000000000,Atmospheric River (AR),1038240,47618,0.04586415472337802,85962,38344,0.4460575603173495,0.5539424396826504
2021-09-25T06:00:00.000000000.nc,2021-09-25T06:00:00.000000000,Atmospheric River (AR),1038240,67503,0.06501675913083681,111559,44056,0.39491210928746223,0.6050878907125378
2021-09-26T14:00:00.000000000.nc,2021-09-26T14:00:00.000000000,Atmospheric River (AR),1038240,51170,0.04928532901833873,83857,32687,0.3897945311661519,0.6102054688338481
2021-10-01T23:00:00.000000000.nc,2021-10-01T23:00:00.000000000,Atmospheric River (AR),1038240,37319,0.035944482971182,68819,31500,0.45772243130530815,0.5422775686946919
2021-10-02T11:00:00.000000000.nc,2021-10-02T11:00:00.000000000,Atmospheric River (AR),1038240,42359,0.040798851903220835,81515,39156,0.48035330920689445,0.5196466907931055
2021-10-03T01:00:00.000000000.nc,2021-10-03T01:00:00.000000000,Atmospheric River (AR),1038240,55564,0.05351749113885036,73903,18339,0.24814960150467505,0.751850398495325
2021-10-03T10:00:00.000000000.nc,2021-10-03T10:00:00.000000000,Atmospheric River (AR),1038240,43161,0.04157131299121591,73812,30651,0.415257681677776,0.584742318322224
2021-10-04T13:00:00.000000000.nc,2021-10-04T13:00:00.000000000,Atmospheric River (AR),1038240,47122,0.04538642317768531,86206,39084,0.4533791151427975,0.5466208848572025
2021-10-05T02:00:00.000000000.nc,2021-10-05T02:00:00.000000000,Atmospheric River (AR),1038240,51719,0.04981410849129296,99657,47938,0.48102993266905486,0.5189700673309452
2021-10-10T08:00:00.000000000.nc,2021-10-10T08:00:00.000000000,Atmospheric River (AR),1038240,55324,0.05328633071351518,91870,36546,0.3978012408838576,0.6021987591161424
2021-10-12T03:00:00.000000000.nc,2021-10-12T03:00:00.000000000,Atmospheric River (AR),1038240,41966,0.040420326706734476,62252,20286,0.32586904838398767,0.6741309516160123
2021-10-13T10:00:00.000000000.nc,2021-10-13T10:00:00.000000000,Atmospheric River (AR),1038240,54440,0.05243488981353059,96679,42239,0.43689943007271487,0.5631005699272852
2021-10-14T22:00:00.000000000.nc,2021-10-14T22:00:00.000000000,Atmospheric River (AR),1038240,54403,0.05239925258129142,109790,55387,0.5044812824483104,0.4955187175516896
2021-10-17T10:00:00.000000000.nc,2021-10-17T10:00:00.000000000,Atmospheric River (AR),1038240,13755,0.013248381877022654,31402,17647,0.5619705751226036,0.4380294248773963
2021-10-25T02:00:00.000000000.nc,2021-10-25T02:00:00.000000000,Atmospheric River (AR),1038240,61391,0.059129873632300815,89301,27910,0.31253849340992823,0.6874615065900718
2021-10-25T14:00:00.000000000.nc,2021-10-25T14:00:00.000000000,Atmospheric River (AR),1038240,40555,0.03906129603945138,93414,52859,0.565857366133556,0.434142633866444
2021-10-27T05:00:00.000000000.nc,2021-10-27T05:00:00.000000000,Atmospheric River (AR),1038240,40620,0.03912390198797966,104439,63819,0.61106483210295,0.38893516789704996
2021-10-28T03:00:00.000000000.nc,2021-10-28T03:00:00.000000000,Atmospheric River (AR),1038240,48722,0.046927492679919865,81518,32796,0.40231605289629285,0.5976839471037072
2021-10-28T05:00:00.000000000.nc,2021-10-28T05:00:00.000000000,Atmospheric River (AR),1038240,46312,0.04460625674217907,93524,47212,0.5048115991617125,0.4951884008382875
2021-10-30T07:00:00.000000000.nc,2021-10-30T07:00:00.000000000,Atmospheric River (AR),1038240,60732,0.05849514563106796,122059,61327,0.5024373458737168,0.4975626541262832
2021-11-01T05:00:00.000000000.nc,2021-11-01T05:00:00.000000000,Atmospheric River (AR),1038240,46120,0.044421328401910924,84722,38602,0.4556313590330729,0.5443686409669272
2021-11-03T00:00:00.000000000.nc,2021-11-03T00:00:00.000000000,Atmospheric River (AR),1038240,34098,0.03284211742949607,65617,31519,0.48034808052791195,0.519651919472088
2021-11-05T17:00:00.000000000.nc,2021-11-05T17:00:00.000000000,Atmospheric River (AR),1038240,43486,0.0418843427338573,89374,45888,0.513437912592029,0.486562087407971
2021-11-06T16:00:00.000000000.nc,2021-11-06T16:00:00.000000000,Atmospheric River (AR),1038240,61519,0.05925315919247958,125026,63507,0.5079503463279638,0.49204965367203624
2021-11-07T19:00:00.000000000.nc,2021-11-07T19:00:00.000000000,Atmospheric River (AR),1038240,38312,0.03690090923100632,61588,23276,0.3779307657335845,0.6220692342664156
2021-11-08T03:00:00.000000000.nc,2021-11-08T03:00:00.000000000,Atmospheric River (AR),1038240,46808,0.04508398828787178,81964,35156,0.42892001366453564,0.5710799863354643
2021-11-10T22:00:00.000000000.nc,2021-11-10T22:00:00.000000000,Atmospheric River (AR),1038240,70451,0.06785617968870396,127639,57188,0.4480448765659399,0.5519551234340602
2021-11-11T21:00:00.000000000.nc,2021-11-11T21:00:00.000000000,Atmospheric River (AR),1038240,43051,0.041465364462937276,73705,30654,0.41590122786785155,0.5840987721321484
2021-11-16T15:00:00.000000000.nc,2021-11-16T15:00:00.000000000,Atmospheric River (AR),1038240,59752,0.0575512405609493,78660,18908,0.2403763030765319,0.7596236969234681
2021-11-18T17:00:00.000000000.nc,2021-11-18T17:00:00.000000000,Atmospheric River (AR),1038240,46161,0.044460818307905686,99678,53517,0.536898814181665,0.46310118581833504
2021-11-22T19:00:00.000000000.nc,2021-11-22T19:00:00.000000000,Atmospheric River (AR),1038240,62269,0.059975535521652024,114285,52016,0.45514284464277904,0.544857155357221
2021-11-23T03:00:00.000000000.nc,2021-11-23T03:00:00.000000000,Atmospheric River (AR),1038240,49131,0.04732142857142857,78063,28932,0.37062372698973906,0.6293762730102609
2021-11-30T22:00:00.000000000.nc,2021-11-30T22:00:00.000000000,Atmospheric River (AR),1038240,55953,0.05389216366158114,72139,16186,0.22437239218730506,0.7756276078126949
2021-12-01T02:00:00.000000000.nc,2021-12-01T02:00:00.000000000,Atmospheric River (AR),1038240,27721,0.02669999229465249,56608,28887,0.5102988976823064,0.4897011023176936
2021-12-02T06:00:00.000000000.nc,2021-12-02T06:00:00.000000000,Atmospheric River (AR),1038240,78388,0.07550084758822623,105418,27030,0.2564078240907625,0.7435921759092375
