PC,pc_summary,seasonal_feature,correlation,abs_correlation
42,global_absmean_score,month,0.20590465850947573,0.20590465850947573
42,global_absmean_score,dayofyear,0.20732141155226785,0.20732141155226785
42,global_absmean_score,hour,0.1134006723993734,0.1134006723993734
42,global_std_score,sin_year,-0.2314883953873085,0.2314883953873085
42,global_std_score,cos_year,-0.29439234091112004,0.29439234091112004
42,global_std_score,sin_day,-0.039923105063436486,0.039923105063436486
42,global_std_score,cos_day,-0.47485830556017533,0.47485830556017533
42,global_std_score,month,0.20535489288571587,0.20535489288571587
42,global_std_score,dayofyear,0.20581624334217433,0.20581624334217433
42,global_std_score,hour,0.10272099437867563,0.10272099437867563
43,global_mean_score,sin_year,0.6415462470245458,0.6415462470245458
43,global_mean_score,cos_year,0.1336321613834911,0.1336321613834911
43,global_mean_score,sin_day,0.28235037407640484,0.28235037407640484
43,global_mean_score,cos_day,-0.15409057549708752,0.15409057549708752
43,global_mean_score,month,-0.4615851106888402,0.4615851106888402
43,global_mean_score,dayofyear,-0.4585659463536651,0.4585659463536651
43,global_mean_score,hour,-0.30272726206880607,0.30272726206880607
43,global_absmean_score,sin_year,0.17771516608521357,0.17771516608521357
43,global_absmean_score,cos_year,0.6052349730693476,0.6052349730693476
43,global_absmean_score,sin_day,0.032637611179642326,0.032637611179642326
43,global_absmean_score,cos_day,-0.06235567899186777,0.06235567899186777
43,global_absmean_score,month,-0.23807771091346586,0.23807771091346586
43,global_absmean_score,dayofyear,-0.23488586965104977,0.23488586965104977
43,global_absmean_score,hour,-0.10613870831739168,0.10613870831739168
43,global_std_score,sin_year,0.16449664916522552,0.16449664916522552
43,global_std_score,cos_year,0.6256631522880819,0.6256631522880819
43,global_std_score,sin_day,0.06148802780260022,0.06148802780260022
43,global_std_score,cos_day,-0.04249929423780583,0.04249929423780583
43,global_std_score,month,-0.23367498113101148,0.23367498113101148
43,global_std_score,dayofyear,-0.2309376814353467,0.2309376814353467
43,global_std_score,hour,-0.14184579071366032,0.14184579071366032
44,global_mean_score,sin_year,-0.34009788974475325,0.34009788974475325
44,global_mean_score,cos_year,0.02770900942987523,0.02770900942987523
44,global_mean_score,sin_day,-0.08897505986069387,0.08897505986069387
44,global_mean_score,cos_day,0.0030587134444813474,0.0030587134444813474
44,global_mean_score,month,0.31976045602615205,0.31976045602615205
44,global_mean_score,dayofyear,0.3148979868250573,0.3148979868250573
44,global_mean_score,hour,0.4301679045064412,0.4301679045064412
44,global_absmean_score,sin_year,-0.2798291683895575,0.2798291683895575
44,global_absmean_score,cos_year,-0.1653022816985668,0.1653022816985668
44,global_absmean_score,sin_day,-0.24504097880709858,0.24504097880709858
44,global_absmean_score,cos_day,-0.03307093982213011,0.03307093982213011
44,global_absmean_score,month,0.2893638938048221,0.2893638938048221
44,global_absmean_score,dayofyear,0.2831821897920044,0.2831821897920044
44,global_absmean_score,hour,0.14398755060654916,0.14398755060654916
44,global_std_score,sin_year,-0.32202516225563366,0.32202516225563366
44,global_std_score,cos_year,-0.22466665344075062,0.22466665344075062
44,global_std_score,sin_day,-0.25288629597051054,0.25288629597051054
44,global_std_score,cos_day,-0.02217193162030359,0.02217193162030359
44,global_std_score,month,0.3427558889993198,0.3427558889993198
44,global_std_score,dayofyear,0.3348008896793332,0.3348008896793332
44,global_std_score,hour,0.18551299763669163,0.18551299763669163
45,global_mean_score,sin_year,-0.35706978200011963,0.35706978200011963
45,global_mean_score,cos_year,-0.5219567399797111,0.5219567399797111
45,global_mean_score,sin_day,-0.10037066738461423,0.10037066738461423
45,global_mean_score,cos_day,-0.16307299468857056,0.16307299468857056
45,global_mean_score,month,0.0774643827435045,0.0774643827435045
45,global_mean_score,dayofyear,0.07794469339570323,0.07794469339570323
45,global_mean_score,hour,0.2436929927920881,0.2436929927920881
45,global_absmean_score,sin_year,-0.16429774642563094,0.16429774642563094
45,global_absmean_score,cos_year,-0.3262422462614214,0.3262422462614214
45,global_absmean_score,sin_day,-0.03666934789429423,0.03666934789429423
45,global_absmean_score,cos_day,0.10747297817536694,0.10747297817536694
45,global_absmean_score,month,-0.035290265742838604,0.035290265742838604
45,global_absmean_score,dayofyear,-0.03900305595042141,0.03900305595042141
45,global_absmean_score,hour,-0.06370724832555709,0.06370724832555709
45,global_std_score,sin_year,-0.19463985514204973,0.19463985514204973
45,global_std_score,cos_year,-0.3041760752462772,0.3041760752462772
45,global_std_score,sin_day,-0.04207541043432155,0.04207541043432155
45,global_std_score,cos_day,0.11389621405268013,0.11389621405268013
45,global_std_score,month,-0.036279605917827105,0.036279605917827105
45,global_std_score,dayofyear,-0.03971604373036164,0.03971604373036164
45,global_std_score,hour,-0.09971026135527303,0.09971026135527303
46,global_mean_score,sin_year,0.26102106843345774,0.26102106843345774
46,global_mean_score,cos_year,0.1246057004965135,0.1246057004965135
46,global_mean_score,sin_day,0.08660261923344925,0.08660261923344925
46,global_mean_score,cos_day,-0.0008890620635644809,0.0008890620635644809
46,global_mean_score,month,-0.4114217546397819,0.4114217546397819
46,global_mean_score,dayofyear,-0.4092552738099136,0.4092552738099136
46,global_mean_score,hour,-0.37216192143604865,0.37216192143604865
46,global_absmean_score,sin_year,0.24251382022051698,0.24251382022051698
46,global_absmean_score,cos_year,0.3211773792693848,0.3211773792693848
46,global_absmean_score,sin_day,0.19611860595902422,0.19611860595902422
46,global_absmean_score,cos_day,0.2302950428033627,0.2302950428033627
46,global_absmean_score,month,-0.14521771495895142,0.14521771495895142
46,global_absmean_score,dayofyear,-0.14633171729660835,0.14633171729660835
46,global_absmean_score,hour,-0.07777496473415675,0.07777496473415675
46,global_std_score,sin_year,0.27717061277181004,0.27717061277181004
46,global_std_score,cos_year,0.2935943899180332,0.2935943899180332
46,global_std_score,sin_day,0.21572925182569125,0.21572925182569125
46,global_std_score,cos_day,0.24793914291654437,0.24793914291654437
46,global_std_score,month,-0.1782757785651378,0.1782757785651378
46,global_std_score,dayofyear,-0.17950271921370756,0.17950271921370756
46,global_std_score,hour,-0.09631606045135757,0.09631606045135757
47,global_mean_score,sin_year,-0.5911046126999902,0.5911046126999902
47,global_mean_score,cos_year,-0.36594909308456186,0.36594909308456186
47,global_mean_score,sin_day,-0.19996216204525885,0.19996216204525885
47,global_mean_score,cos_day,0.3522724311724988,0.3522724311724988
47,global_mean_score,month,0.5611560108996957,0.5611560108996957
47,global_mean_score,dayofyear,0.5568871021063794,0.5568871021063794
47,global_mean_score,hour,0.04230731592243437,0.04230731592243437
47,global_absmean_score,sin_year,-0.14994869623168516,0.14994869623168516
47,global_absmean_score,cos_year,-0.04582637095583931,0.04582637095583931
47,global_absmean_score,sin_day,0.09842826739502751,0.09842826739502751
47,global_absmean_score,cos_day,0.31430728629198473,0.31430728629198473
47,global_absmean_score,month,0.11711988619840742,0.11711988619840742
47,global_absmean_score,dayofyear,0.11249502826347837,0.11249502826347837
47,global_absmean_score,hour,0.007298193540924627,0.007298193540924627
47,global_std_score,sin_year,-0.18141423638842014,0.18141423638842014
47,global_std_score,cos_year,-0.046320058142334676,0.046320058142334676
47,global_std_score,sin_day,0.09856351847097759,0.09856351847097759
47,global_std_score,cos_day,0.3667553632106431,0.3667553632106431
47,global_std_score,month,0.1708205294694852,0.1708205294694852
47,global_std_score,dayofyear,0.16585685368437064,0.16585685368437064
47,global_std_score,hour,-0.04335746240425549,0.04335746240425549
48,global_mean_score,sin_year,0.20719061860531018,0.20719061860531018
48,global_mean_score,cos_year,-0.3688766412644417,0.3688766412644417
48,global_mean_score,sin_day,0.14858797622848272,0.14858797622848272
48,global_mean_score,cos_day,0.0966118808597831,0.0966118808597831
48,global_mean_score,month,-0.26884574640388464,0.26884574640388464
48,global_mean_score,dayofyear,-0.2687691975497085,0.2687691975497085
48,global_mean_score,hour,0.1738156361225017,0.1738156361225017
48,global_absmean_score,sin_year,0.29393345732285203,0.29393345732285203
48,global_absmean_score,cos_year,0.06766727221411571,0.06766727221411571
48,global_absmean_score,sin_day,-0.16838066044980804,0.16838066044980804
48,global_absmean_score,cos_day,0.2119025879156571,0.2119025879156571
48,global_absmean_score,month,-0.308871141107865,0.308871141107865
48,global_absmean_score,dayofyear,-0.3104430587739853,0.3104430587739853
48,global_absmean_score,hour,-0.20570536877123202,0.20570536877123202
48,global_std_score,sin_year,0.3020078719173522,0.3020078719173522
48,global_std_score,cos_year,0.05317484896101888,0.05317484896101888
48,global_std_score,sin_day,-0.18250069197027885,0.18250069197027885
48,global_std_score,cos_day,0.2008778804141929,0.2008778804141929
48,global_std_score,month,-0.3235180168681458,0.3235180168681458
48,global_std_score,dayofyear,-0.3255581009400833,0.3255581009400833
48,global_std_score,hour,-0.1868029886744307,0.1868029886744307
49,global_mean_score,sin_year,-0.41584441798253374,0.41584441798253374
49,global_mean_score,cos_year,-0.5924564629551514,0.5924564629551514
49,global_mean_score,sin_day,-0.14502298157282223,0.14502298157282223
49,global_mean_score,cos_day,-0.025553324751102877,0.025553324751102877
49,global_mean_score,month,0.08712509429064627,0.08712509429064627
49,global_mean_score,dayofyear,0.08750504081267357,0.08750504081267357
49,global_mean_score,hour,0.14313085186374622,0.14313085186374622
49,global_absmean_score,sin_year,0.11537694786453703,0.11537694786453703
49,global_absmean_score,cos_year,0.35157260043530747,0.35157260043530747
49,global_absmean_score,sin_day,0.08455512056759174,0.08455512056759174
49,global_absmean_score,cos_day,0.05630446939721369,0.05630446939721369
49,global_absmean_score,month,-0.004531844704145695,0.004531844704145695
49,global_absmean_score,dayofyear,0.00022767313221941967,0.00022767313221941967
49,global_absmean_score,hour,-0.21493015995818707,0.21493015995818707
49,global_std_score,sin_year,0.14519325412140713,0.14519325412140713
49,global_std_score,cos_year,0.3802255895934262,0.3802255895934262
49,global_std_score,sin_day,0.09319366698518092,0.09319366698518092
49,global_std_score,cos_day,0.053794870904263506,0.053794870904263506
49,global_std_score,month,-0.04910830574907616,0.04910830574907616
49,global_std_score,dayofyear,-0.04348437096254332,0.04348437096254332
49,global_std_score,hour,-0.21563759695984958,0.21563759695984958
50,global_mean_score,sin_year,0.4390021082498564,0.4390021082498564
50,global_mean_score,cos_year,-0.02307720089191646,0.02307720089191646
50,global_mean_score,sin_day,0.1469517156330425,0.1469517156330425
50,global_mean_score,cos_day,0.0464093736411738,0.0464093736411738
50,global_mean_score,month,-0.36209519369656473,0.36209519369656473
50,global_mean_score,dayofyear,-0.3596906366641471,0.3596906366641471
50,global_mean_score,hour,-0.48250519153077054,0.48250519153077054
50,global_absmean_score,sin_year,-0.18963582377282623,0.18963582377282623
50,global_absmean_score,cos_year,0.3492983741828471,0.3492983741828471
50,global_absmean_score,sin_day,0.2778825826979498,0.2778825826979498
50,global_absmean_score,cos_day,0.12619577881122077,0.12619577881122077
50,global_absmean_score,month,0.17359252950026324,0.17359252950026324
50,global_absmean_score,dayofyear,0.17077768926217682,0.17077768926217682
50,global_absmean_score,hour,-0.3116130604104296,0.3116130604104296
50,global_std_score,sin_year,-0.24266463106793346,0.24266463106793346
50,global_std_score,cos_year,0.3206305746089579,0.3206305746089579
50,global_std_score,sin_day,0.29914378124731045,0.29914378124731045
50,global_std_score,cos_day,0.0900515345005992,0.0900515345005992
50,global_std_score,month,0.23018210384454185,0.23018210384454185
50,global_std_score,dayofyear,0.22858590810585427,0.22858590810585427
50,global_std_score,hour,-0.3026179156688332,0.3026179156688332
